OBJECTID,STATUS,AP_NAME,AP_NUMBER,MAP_NUMBER,AP_FULL_NAME,ADOPTED_DATE,CROP_TYPE,NONR_DATE,ACTIVE,AMENDMENT_NO,SHAPESTArea,SHAPESTLength
8883,A,MENIFEE,1,862,"MENIFEE NO. 1 MAP NO. 862",2002-06-18T00:00:00.000Z," ",,"N "," ",4428924.54296875,9097.5204334662
8884,A,MENIFEE,2,501,"MENIFEE NO. 2 MAP NO. 501",1980-01-29T00:00:00.000Z," ",,N,1,13524284.0712891,16636.5639343714
8885,A,"SAN GORGONIO PASS",5,836,"SAN GORGONIO PASS NO. 5 MAP NO. 836",2000-08-01T00:00:00.000Z," ",,N,3,3816185.10644531,9509.5459336486
8886,A,"SAN GORGONIO PASS",5,656,"SAN GORGONIO PASS NO. 5 MAP NO. 656",1989-04-11T00:00:00.000Z," ",,N,2,45152462.4609375,33974.2886332605
8887,A,"SAN GORGONIO PASS",5,836,"SAN GORGONIO PASS NO. 5 MAP NO. 836",2000-08-01T00:00:00.000Z," ",,N,3,1003563.06445312,6549.79018790983
8889,A,"TEMESCAL CANYON",3,481,"TEMESCAL CANYON NO. 3 MAP NO. 481",1978-04-04T00:00:00.000Z," ",,N,1,4851778.06738281,11507.1610957393
8890,A,"VALLE VISTA",5,664,"VALLE VISTA NO. 5 MAP NO. 664",1990-01-23T00:00:00.000Z," ",,N,1,4319637.52734375,8550.07192609465
8891,A,"VALLE VISTA",6,579,"VALLE VISTA NO. 6 MAP NO. 579",1983-02-08T00:00:00.000Z," ",,N,1,16932413.0380859,24532.5677141072
8892,A,"WEST ELSINORE",1,557,"WEST ELSINORE NO. 1 MAP NO. 557",1985-01-10T00:00:00.000Z," ",,N,3,4577732.69921875,10607.521071409
8893,A,ANZA,4,805,"ANZA NO. 4 MAP NO. 805",1999-05-04T00:00:00.000Z," ",,N,1,6161999.73339844,9957.72281112356
8894,A,BLYTHE,1,591,"BLYTHE NO. 1 MAP NO. 591",1985-05-07T00:00:00.000Z," ",,N,1,6864513.22167969,10482.5646944438
8905,A,BLYTHE,10,731,"BLYTHE NO. 10 MAP NO. 731",1996-01-09T00:00:00.000Z," ",,Y,1,4516169.44238281,10874.3146096912
8906,A,"COACHELLA VALLEY",53,720,"COACHELLA VALLEY NO. 53 MAP NO. 720",1973-08-21T00:00:00.000Z," ",,N,1,4251990.42578125,8440.39513080209
8911,A,WOODCREST,7,727,"WOODCREST NO. 7 MAP NO. 727",1997-06-10T00:00:00.000Z," ",,N,6,613000.096679688,3221.39811183619
8912,A,"MIRA LOMA",2,815,"MIRA LOMA NO. 2 MAP NO. 815",1999-08-24T00:00:00.000Z," ",,N,13,1854236.67871094,5542.33500020379
8913,A,"MIRA LOMA",2,785,"MIRA LOMA NO. 2 MAP NO. 785",1999-03-23T00:00:00.000Z," ",,N,12,1225903.36621094,5234.48260065922
8914,A,"MIRA LOMA",2,785,"MIRA LOMA NO. 2 MAP NO. 785",1999-03-23T00:00:00.000Z," ",,N,12,1072496.22265625,5081.74980695644
8915,A,"MIRA LOMA",4,749,"MIRA LOMA NO. 4 MAP NO. 749",1996-04-02T00:00:00.000Z," ",,N,2,13942043.4804688,15841.2041965051
8916,A,"MIRA LOMA",4,782,"MIRA LOMA NO. 4 MAP NO. 782",1997-07-29T00:00:00.000Z," ",,N,3,6969665.8828125,11868.4960424048
8919,A,HIGHGROVE,1,810,"HIGHGROVE NO. 1 MAP NO. 810",1999-07-20T00:00:00.000Z," ",,N,5,4069122.79101562,11675.408311361
8920,A,HIGHGROVE,1,798,"HIGHGROVE NO. 1 MAP NO. 798",1998-11-03T00:00:00.000Z," ",,N,4,8400169.26757812,17710.1244266189
8921,A,HIGHGROVE,1,810,"HIGHGROVE NO. 1 MAP NO. 810",1999-07-20T00:00:00.000Z," ",,N,5,1254232.36621094,5907.94244932126
8922,A,HIGHGROVE,1,810,"HIGHGROVE NO. 1 MAP NO. 810",1999-07-20T00:00:00.000Z," ",,N,5,575550.69921875,3161.16346052826
8923,A,HIGHGROVE,1,828,"HIGHGROVE NO. 1 MAP NO. 828",2000-02-08T00:00:00.000Z," ",,N,6,421880.451171875,2598.25672987072
8924,A,HIGHGROVE,1,833,"HIGHGROVE NO. 1 MAP NO. 833",2000-03-21T00:00:00.000Z," ",,N,7,419799.107421875,2592.21334193897
8925,A,HIGHGROVE,1,833,"HIGHGROVE NO. 1 MAP NO. 833",2000-03-21T00:00:00.000Z," ",,N,7,737817.642578125,3762.07540012638
8926,A,HIGHGROVE,1,858,"HIGHGROVE NO. 1 MAP NO. 858",2002-07-16T00:00:00.000Z," ",,N,10,408827.80859375,2559.56704070395
8927,A,HIGHGROVE,1,482,"HIGHGROVE NO. 1 MAP NO. 482",1978-11-28T00:00:00.000Z," ",,N,3,109122.188476562,1694.19300673694
8929,A,"MIRA LOMA",5,899,"MIRA LOMA NO. 5 MAP NO. 899",2005-10-25T00:00:00.000Z," ",,N,9,1647878.04785156,5250.89145852843
8930,A,"MIRA LOMA",5,869,"MIRA LOMA NO. 5 MAP NO. 869",2003-02-04T00:00:00.000Z," ",,N,7,2631198.734375,7900.47268164127
8932,A,WOODCREST,7,747,"WOODCREST NO. 7 MAP NO. 747",1996-04-16T00:00:00.000Z," ",,N,7,389032.541992188,2495.31265258828
8942,A,"EL SOBRANTE",1,794,"EL SOBRANTE NO. 1 MAP NO. 794",1998-12-22T00:00:00.000Z," ",,N,13,2412819.78515625,8548.46614378537
8944,A,MENIFEE,4,792,"MENIFEE NO. 4 MAP NO. 792",1998-07-21T00:00:00.000Z," ",,N,1,1734588.51464844,5458.32186581419
8945,A,MENIFEE,4,795,"MENIFEE NO. 4 MAP NO. 795",1999-04-13T00:00:00.000Z," ",,N,2,927671.307617188,3852.80165405758
8947,A,"MIRA LOMA",4,887,"MIRA LOMA NO. 4 MAP NO. 887",2003-03-11T00:00:00.000Z," ",,N,5,1671387.0234375,6487.48275363037
8948,A,"MIRA LOMA",4,915,"MIRA LOMA NO. 4 MAP NO. 915",2005-08-09T00:00:00.000Z," ",,N,7,2181653.70898438,8734.96709376506
8949,A,"MIRA LOMA",4,916,"MIRA LOMA NO. 4 MAP NO. 916",2004-04-13T00:00:00.000Z," ",,N,8,1240347.91601562,5231.68667876614
8950,A,TEMECULA,3,318,"TEMECULA NO. 3 MAP NO. 318",," ",,N,1,417820.190429688,2579.64175502674
8952,A,"COACHELLA VALLEY",24,951,"COACHELLA VALLEY NO. 24 MAP NO. 951",2005-07-12T00:00:00.000Z," ",,N,3,3490227.87402344,7951.47684714865
8953,A,"EL SOBRANTE",2,865,"EL SOBRANTE NO. 2 MAP NO. 865",2002-11-26T00:00:00.000Z," ",,N,2,3460648.60351562,10285.5103052183
8954,A,"EL SOBRANTE",1,708,"EL SOBRANTE NO. 1 MAP NO. 708",1999-07-27T00:00:00.000Z," ",,N,9.2,157667.864257812,1821.96017888464
8955,A,"EL SOBRANTE",1,794,"EL SOBRANTE NO. 1 MAP NO. 794",1998-12-22T00:00:00.000Z," ",,N,13,365440.2109375,2741.22148782023
8956,A,"EL SOBRANTE",1,829,"EL SOBRANTE NO. 1 MAP NO. 829",2000-05-09T00:00:00.000Z," ",,N,15,217047.669921875,1959.5054302021
8957,A,"EL SOBRANTE",1,558,"EL SOBRANTE NO. 1 MAP NO. 558",1987-12-22T00:00:00.000Z," ",,N,5,1776242.16503906,6053.69236651685
8958,A,"EL SOBRANTE",1,829,"EL SOBRANTE NO. 1 MAP NO. 829",2000-05-09T00:00:00.000Z," ",,N,15,462845.630859375,2730.31736208198
8960,A,"EL SOBRANTE",1,830,"EL SOBRANTE NO. 1 MAP NO. 830",2000-05-09T00:00:00.000Z," ",,N,16,273128.661132812,2604.59035769181
8962,A,"EL SOBRANTE",1,712,"EL SOBRANTE NO. 1 MAP NO. 712",1969-02-24T00:00:00.000Z," ",,Y,10,477043.509765625,7007.02724546937
8963,A,"EL SOBRANTE",1,794,"EL SOBRANTE NO. 1 MAP NO. 794",1998-12-22T00:00:00.000Z," ",,N,13,3975.873046875,296.97144111961
8964,A,"EL SOBRANTE",1,708,"EL SOBRANTE NO. 1 MAP NO. 708",1999-07-27T00:00:00.000Z," ",,N,9.2,680835.12890625,3399.07144706579
8965,A,"EL SOBRANTE",1,794,"EL SOBRANTE NO. 1 MAP NO. 794",1998-12-22T00:00:00.000Z," ",,N,13,329852.953125,2657.83583544307
8967,A,"EL SOBRANTE",1,819,"EL SOBRANTE NO. 1 MAP NO. 819",2002-03-19T00:00:00.000Z," ",,N,14.1,424064.01953125,2793.80375358147
8968,A,"EL SOBRANTE",13,794,"EL SOBRANTE NO. 13 MAP NO. 794",1998-12-22T00:00:00.000Z," ",,N,13,2789977.22851562,7591.42952873771
8969,A,"EL SOBRANTE",1,708,"EL SOBRANTE NO. 1 MAP NO. 708",1999-02-23T00:00:00.000Z," ",,N,9.1,789824.572265625,3676.33272217767
8970,A,"EL SOBRANTE",1,791,"EL SOBRANTE NO. 1 MAP NO. 791",1999-05-04T00:00:00.000Z," ",,N,12,1473081.859375,6021.90273945069
8972,A,"EL SOBRANTE",1,844,"EL SOBRANTE NO. 1 MAP NO. 844",2001-02-27T00:00:00.000Z," ",,N,19,1064273.87792969,4682.07902852914
8978,A,TEMECULA,3,641,"TEMECULA NO. 3 MAP NO. 641",," ",,N,2,4035910.76171875,9598.06928720308
8979,A,TEMECULA,2,667,"TEMECULA NO. 2 MAP NO. 667",1991-05-21T00:00:00.000Z," ",,N,1,23612785.5410156,23536.7923400707
8980,A,"VALLE VISTA",2,910,"VALLE VISTA NO. 2 MAP NO. 910",2006-06-12T00:00:00.000Z," ",,Y,1,2138014.28125,7176.96072611408
8981,A,"RANCHO CALIFORNIA",19,864,"RANCHO CALIFORNIA NO. 19 MAP NO. 864",2002-08-27T00:00:00.000Z," ",,Y,5a,502914.026367188,2951.25312184803
8982,A,"RANCHO CALIFORNIA",19,964,"RANCHO CALIFORNIA NO. 19 MAP NO. 964",2007-04-17T00:00:00.000Z," ",,Y,9,424526.278320312,2674.61159366893
8984,A,"MIRA LOMA",4,596,"MIRA LOMA NO. 4 MAP NO. 596",1985-05-07T00:00:00.000Z," ",,N,1,2108102.70214844,5833.61857424977
8985,A,"MIRA LOMA",4,596,"MIRA LOMA NO. 4 MAP NO. 596",1985-05-07T00:00:00.000Z," ",,N,1,784286.259765625,3791.67458446699
8994,A,"EL SOBRANTE",1,712,"EL SOBRANTE NO. 1 MAP NO. 712",1969-02-24T00:00:00.000Z," ",,Y,10,196686.107421875,1848.34606818503
8996,A,"EL SOBRANTE",1,666,"EL SOBRANTE NO. 1 MAP NO. 666",1990-01-23T00:00:00.000Z," ",,N,8,876537.119140625,3970.53931705934
8998,A,"EL SOBRANTE",1,614,"EL SOBRANTE NO. 1 MAP NO. 614",1985-05-07T00:00:00.000Z," ",,N,6,216453.62109375,1975.63506947354
8999,A,"EL SOBRANTE",1,48,"EL SOBRANTE NO. 1 MAP NO. 48",1970-02-09T00:00:00.000Z," ",,Y,1,218742.782226562,1985.42181948882
9000,A,"EL SOBRANTE",1,637,"EL SOBRANTE NO. 1 MAP NO. 637",1987-12-22T00:00:00.000Z," ",,N,7,220559.533203125,1992.40947070735
9001,A,"EL SOBRANTE",1,348,"EL SOBRANTE NO. 1 MAP NO. 348",1975-12-09T00:00:00.000Z," ",,N,3,429330.134765625,2621.06751558235
9007,A,"BAUTISTA CANYON",2,453,"BAUTISTA CANYON NO. 2 MAP NO. 453",1978-02-28T00:00:00.000Z," ",,N,3,370208.06640625,2541.81633052995
9008,A,"BAUTISTA CANYON",2,472,"BAUTISTA CANYON NO. 2 MAP NO. 472",1978-05-09T00:00:00.000Z," ",,N,5,309855.2890625,2370.71493384864
9009,A,"BAUTISTA CANYON",2,906,"BAUTISTA CANYON NO. 2 MAP NO. 906",2005-02-15T00:00:00.000Z," ",,Y,8,1080487.48144531,5598.32801124985
9010,A,"BAUTISTA CANYON",2,658,"BAUTISTA CANYON NO. 2 MAP NO. 658",1989-04-11T00:00:00.000Z," ",,N,7,17150808.6103516,26580.994924984
9011,A,"GARNER VALLEY",1,537,"GARNER VALLEY NO. 1 MAP NO. 537",1981-01-27T00:00:00.000Z," ",,N,1,26448340.4003906,26439.8829632815
9012,A,"COACHELLA VALLEY",70,861,"COACHELLA VALLEY NO. 70 MAP NO. 861",2003-06-17T00:00:00.000Z," ",,Y,1,1119030.671875,4317.33077378685
9014,A,"BAUTISTA CANYON",2,590,"BAUTISTA CANYON NO. 2 MAP NO. 590",1985-05-07T00:00:00.000Z," ",,N,6,390704.68359375,2496.75837629713
9015,A,"COACHELLA VALLEY",70,861,"COACHELLA VALLEY NO. 70 MAP NO. 861",2003-06-17T00:00:00.000Z," ",,Y,1,847684.098632812,3910.42454995904
9016,A,"VALLE VISTA",3,525,"VALLE VISTA NO. 3 MAP NO. 525",1980-12-23T00:00:00.000Z," ",,N,2,3232709.11425781,10180.0907194598
9017,A,"VALLE VISTA",1,333,"VALLE VISTA NO. 1 MAP NO. 333",1975-08-19T00:00:00.000Z," ",,N,3,90337.5966796875,1903.00623219187
9018,A,WOODCREST,4,91,"WOODCREST NO. 4 MAP NO. 91",1970-02-24T00:00:00.000Z," ",,Y,2,869352.416015625,3929.83010333872
9020,A,WINCHESTER,22,491,"WINCHESTER NO. 22 MAP NO. 491",1980-05-27T00:00:00.000Z," ",,N,1,94284824.0507812,80615.6298647256
9021,A,"COACHELLA VALLEY",70,988,"COACHELLA VALLEY NO. 70 MAP NO. 988",," ",,N,2,1677707.16015625,5181.42574665939
9022,A,WOODCREST,2,674,"WOODCREST NO. 2 MAP NO. 674",1990-01-16T00:00:00.000Z," ",1899-12-30T00:00:00.000Z,N,4,908274.373046875,4157.02852284031
9023,A,WOODCREST,2,674,"WOODCREST NO. 2 MAP NO. 674",1990-01-16T00:00:00.000Z," ",,N,4,540497.197265625,3641.01088344607
9024,A,"MIRA LOMA",10,598,"MIRA LOMA NO. 10 MAP NO. 598",," ",,Y,2,1247046.6875,4616.19038679748
9025,A,"MIRA LOMA",10,936,"MIRA LOMA NO. 10 MAP NO. 936",," ",,Y,6,905984.4609375,4597.37762781056
9026,A,"MIRA LOMA",10,598,"MIRA LOMA NO. 10 MAP NO. 598",," ",,Y,2,456981.154296875,4201.34621662657
9027,A,"EAGLE VALLEY",1,989,"EAGLE VALLEY NO. 1 MAP NO. 989",1969-02-10T00:00:00.000Z," ",,Y,3,13961337.7460938,19472.9725759724
9029,A,WOODCREST,3,748,"WOODCREST NO. 3 MAP NO. 748",1996-04-16T00:00:00.000Z," ",,N,10,416507.958007812,2619.55683131536
9030,A,"GLEN IVY",1,542,"GLEN IVY NO. 1 MAP NO. 542",1981-12-15T00:00:00.000Z," ",,N,2,5057656.05371094,9056.88193085181
9031,A,"GLEN IVY",1,527,"GLEN IVY NO. 1 MAP NO. 527",1980-09-09T00:00:00.000Z," ",,N,1,184964.701171875,2057.28413706602
9033,A,"MIRA LOMA",5,597,"MIRA LOMA NO. 5 MAP NO. 597",1985-05-07T00:00:00.000Z," ",,N,4,850092.131835938,3940.70822003461
9034,A,"MIRA LOMA",5,817,"MIRA LOMA NO. 5 MAP NO. 817",1999-08-17T00:00:00.000Z," ",,N,6,2077316.12792969,5790.19305887951
9035,A,"MIRA LOMA",5,597,"MIRA LOMA NO. 5 MAP NO. 597",1985-05-07T00:00:00.000Z," ",,N,4,39282.5927734375,793.438176399872
9036,A,"MIRA LOMA",5,35,"MIRA LOMA NO. 5 MAP NO. 35",," ",,N,1,2391641.86425781,8990.48001564771
9038,A,"RANCHO CALIFORNIA",29,1013,"RANCHO CALIFORNIA NO. 29 MAP NO. 1013",2009-03-24T00:00:00.000Z," ",,N,3,2244340.97070312,6388.42683086549
9049,A,"RANCHO CALIFORNIA",30,411,"RANCHO CALIFORNIA NO. 30 MAP NO. 411",2009-06-02T00:00:00.000Z," ",,Y," ",1001809.9765625,4311.60522352144
9055,A,"EL SOBRANTE",3,1046,"EL SOBRANTE NO. 3 MAP NO. 528A",1981-01-27T00:00:00.000Z," ",,N,1,4489086.61425781,10974.4681000434
9056,A,"PERRIS VALLEY",6,920,"PERRIS VALLEY NO. 6 MAP NO. 662",1975-12-23T00:00:00.000Z," ",,N,4,295380.2578125,2613.87646660864
9057,A,"PERRIS VALLEY",6,352,"PERRIS VALLEY NO. 6 MAP NO. 662",1975-12-23T00:00:00.000Z," ",,N," ",4461511.33300781,11383.4060124568
9059,A,"PERRIS VALLEY",6,920,"PERRIS VALLEY NO. 6 MAP NO. 662",1975-12-23T00:00:00.000Z," ",,N,4,6385174.76074219,10912.6805379338
9060,A,"PERRIS VALLEY",6,707,"PERRIS VALLEY NO. 6 MAP NO. 98",1975-12-23T00:00:00.000Z," ",,Y,3,1717858.625,5158.10448116594
9061,A,"PERRIS VALLEY",6,498,"PERRIS VALLEY NO. 6 MAP NO. 498",1979-06-05T00:00:00.000Z," ",,Y,3,3188.46875,288.671492625222
9062,A,"PERRIS VALLEY",6,352,"PERRIS VALLEY NO. 6 MAP NO. 662",1975-12-23T00:00:00.000Z," ",,N," ",1509343.17285156,5986.69879279236
9063,A,"PERRIS VALLEY",6,920,"PERRIS VALLEY NO. 6 MAP NO. 662",1975-12-23T00:00:00.000Z," ",,N,4,2073781.54980469,7385.92868931949
9067,A,BLYTHE,20,1033,"BLYTHE NO. 20 MAP NO. 755",2016-10-25T00:00:00.000Z," ",,Y,1,12389217.4003906,15172.5100541032
9068,A,BLYTHE,8,1034,"BLYTHE NO. 8 MAP NO. 1034",2016-10-25T00:00:00.000Z," ",,Y,2,4844594.15039062,12358.5358204394
9069,A,BLYTHE,28,1035,"BLYTHE NO. 28 MAP NO. 1035",2016-10-25T00:00:00.000Z," ",,Y,1,3898456.86425781,8232.50399681176
9070,A,BLYTHE,9,1037,"BLYTHE NO. 9 MAP NO. 1037",2016-10-26T00:00:00.000Z," ",,Y,1,8393503.078125,13265.6168101427
8071,O,"COACHELLA VALLEY",97,777,"COACHELLA VALLEY NO. 97 MAP NO. 777",1997-12-23T00:00:00.000Z," ",,Y," ",114103.684570312,2716.05245382395
8072,O,BLYTHE,35,770,"BLYTHE NO. 35 MAP NO. 770",1996-12-17T00:00:00.000Z," ",,Y," ",62271461.09375,50164.0561963612
8073,O,"COACHELLA VALLEY",80,426,"COACHELLA VALLEY NO. 80 MAP NO. 426",1977-02-15T00:00:00.000Z," ",,Y," ",3529564.17480469,7975.724957471
8074,O,"COACHELLA VALLEY",80,426,"COACHELLA VALLEY NO. 80 MAP NO. 426",1977-02-15T00:00:00.000Z," ",,N," ",35892676.5253906,37520.1923952088
8076,O,LAKEVIEW,1,9,"LAKEVIEW NO. 1 MAP NO. 9",1969-02-10T00:00:00.000Z," ",,Y," ",862421.40234375,4484.9253489235
8079,O,LAKEVIEW,1,9,"LAKEVIEW NO. 1 MAP NO. 9",1969-02-10T00:00:00.000Z," ",,Y," ",11108043.1679688,15568.8779400039
8080,O,"SAN JACINTO",16,541,"SAN JACINTO NO. 16 MAP NO. 541",1982-02-09T00:00:00.000Z," ",,Y," ",5299046.39257812,9869.17150667341
8081,O,"TIN MINE CANYON",1,65,"TIN MINE CANYON NO. 1 MAP NO. 65",1970-02-24T00:00:00.000Z," ",,Y," ",44922.9541015625,1596.9535220352
8083,O,"SAN JACINTO",6,235,"SAN JACINTO NO. 6 MAP NO. 235",1973-08-07T00:00:00.000Z," ",,N," ",21953566.8710938,21407.1369241584
8084,O,"SAN JACINTO",14,415,"SAN JACINTO NO. 14 MAP NO. 415",1977-02-15T00:00:00.000Z," ",,N," ",6827005.58789062,11709.4756500409
8086,O,"SAN JACINTO",2,188,"SAN JACINTO NO. 2 MAP NO. 188",1972-01-25T00:00:00.000Z," ",,N," ",6750591.86230469,12084.0991198927
8087,O,"SAN JACINTO",15,512,"SAN JACINTO NO. 15 MAP NO. 512",1980-11-18T00:00:00.000Z," ",,N," ",8757609.33203125,11867.4820037125
8089,O,CHUCKWALLA,2,622,"CHUCKWALLA NO. 2 MAP NO. 622",1987-02-24T00:00:00.000Z," ",,Y," ",25151581.5410156,23708.3662911628
8090,O,HEMET,3,166,"HEMET NO. 3 MAP NO. 166",1972-01-18T00:00:00.000Z," ",,N," ",8423494.71972656,13088.5004875408
8092,O,CHUCKWALLA,3,629,"CHUCKWALLA NO. 3 MAP NO. 629",1987-02-24T00:00:00.000Z," ",,Y," ",10284632.4238281,18121.8153861879
8095,O,"COACHELLA VALLEY",53,247,"COACHELLA VALLEY NO. 53 MAP NO. 247",1973-08-21T00:00:00.000Z," ",,Y," ",1321774.06933594,4796.33242352571
8096,O,"COACHELLA VALLEY",33,173,"COACHELLA VALLEY NO. 33 MAP NO. 173",1972-01-18T00:00:00.000Z," ",,N," ",2483754.01171875,6438.82050168615
8102,O,CHUCKWALLA,1,588,"CHUCKWALLA NO. 1 MAP NO. 588",1984-02-28T00:00:00.000Z," ",,Y," ",7679102.41210938,13012.5652487752
8103,O,"VALLE VISTA",1,10,"VALLE VISTA NO. 1 MAP NO. 10",1969-02-10T00:00:00.000Z," ",,Y," ",9552405.07714844,18442.164007939
8106,O,"TIN MINE CANYON",1,65,"TIN MINE CANYON NO. 1 MAP NO. 65",1970-02-24T00:00:00.000Z," ",,Y," ",2660885.73925781,9416.12538589923
8107,O,"SAN JACINTO",12,401,"SAN JACINTO NO. 12 MAP NO. 401",1977-01-18T00:00:00.000Z," ",,Y," ",11904842.4169922,14363.8266730409
8108,O,"SAN JACINTO",18,587,"SAN JACINTO NO. 18 MAP NO. 587",1984-02-21T00:00:00.000Z," ",,N," ",4467366.88085938,9886.56908157355
8109,O,"SAN JACINTO",7,336,"SAN JACINTO NO. 7 MAP NO. 336",1975-08-19T00:00:00.000Z," ",,N," ",23020629.0039062,18828.7555135976
8110,O,"LAKE MATHEWS",1,326,"LAKE MATHEWS NO. 1 MAP NO. 326",1975-02-25T00:00:00.000Z," ",,Y," ",348581.479492188,3130.60760096225
8111,O,"LAKE MATHEWS",1,326,"LAKE MATHEWS NO. 1 MAP NO. 326",1975-02-25T00:00:00.000Z," ",,Y," ",57777523.5625,42914.3808180127
8112,O,"LAKE MATHEWS",1,326,"LAKE MATHEWS NO. 1 MAP NO. 326",1975-02-25T00:00:00.000Z," ",,Y," ",433837.061523438,2923.62776730528
8114,O,"BEDFORD CANYON",2,255,"BEDFORD CANYON NO. 2 MAP NO. 255",1973-09-25T00:00:00.000Z," ",,N," ",2366402.07519531,6948.52685534437
8115,O,"SAN JACINTO",17,555,"SAN JACINTO NO. 17 MAP NO. 555",1982-09-28T00:00:00.000Z," ",,Y," ",5152113.45019531,9518.84201337812
8116,O,"SAN JACINTO",8,341,"SAN JACINTO NO. 8 MAP NO. 341",1975-10-07T00:00:00.000Z," ",,N," ",22089724.0078125,26119.7255439757
8117,O,"SAN JACINTO",10,398,"SAN JACINTO NO. 10 MAP NO. 398",1977-08-02T00:00:00.000Z," ",,N," ",7037036.87988281,11910.5735586446
8118,O,"SAN JACINTO",17,555,"SAN JACINTO NO. 17 MAP NO. 555",1982-09-28T00:00:00.000Z," ",,Y," ",1421740.14453125,6833.57796682224
8123,O,"MIRA LOMA",14,236,"MIRA LOMA NO. 14 MAP NO. 236",1973-08-07T00:00:00.000Z," ",,Y," ",176261.693359375,1818.88724362796
8125,O,"SAN GORGONIO PASS",3,220,"SAN GORGONIO PASS NO. 3 MAP NO. 220",1972-02-01T00:00:00.000Z," ",,N," ",50447701.3935547,31532.7160317381
8126,O,"SAN GORGONIO PASS",3,220,"SAN GORGONIO PASS NO. 3 MAP NO. 220",1972-02-01T00:00:00.000Z," ",,N," ",6537241.21679688,12174.5316409667
8129,O,"SAN GORGONIO PASS",10,546,"SAN GORGONIO PASS NO. 10 MAP NO. 546",1982-02-09T00:00:00.000Z," ",,Y," ",222635.719726562,3439.6188335568
8130,O,"SAN GORGONIO PASS",10,546,"SAN GORGONIO PASS NO. 10 MAP NO. 546",1982-02-09T00:00:00.000Z," ",,N," ",19757661.1445312,19996.8911016677
8131,O,"SAN GORGONIO PASS",1,161,"SAN GORGONIO PASS NO. 1 MAP NO. 161",1972-01-18T00:00:00.000Z," ",,Y," ",9585868.77148438,12884.2025216154
8132,O,"SAN GORGONIO PASS",1,161,"SAN GORGONIO PASS NO. 1 MAP NO. 161",1972-01-18T00:00:00.000Z," ",,Y," ",4149526.91210938,8386.80807153096
8133,O,"SAN GORGONIO PASS",1,161,"SAN GORGONIO PASS NO. 1 MAP NO. 161",1972-01-18T00:00:00.000Z," ",,Y," ",729715.298828125,3841.82129402998
8134,O,"SAN GORGONIO PASS",10,546,"SAN GORGONIO PASS NO. 10 MAP NO. 546",1982-02-09T00:00:00.000Z," ",,N," ",20093126.2822266,22306.0597079103
8136,O,"SAN GORGONIO PASS",1,161,"SAN GORGONIO PASS NO. 1 MAP NO. 161",1972-01-18T00:00:00.000Z," ",,Y," ",27731228.0136719,20806.5100832769
8137,O,"SAN GORGONIO PASS",1,161,"SAN GORGONIO PASS NO. 1 MAP NO. 161",1972-01-18T00:00:00.000Z," ",,Y," ",3289105.48144531,7731.65482381407
8138,O,"SAN GORGONIO PASS",1,161,"SAN GORGONIO PASS NO. 1 MAP NO. 161",1972-01-18T00:00:00.000Z," ",,Y," ",3182801.45898438,7543.50048589877
8139,O,"SAN GORGONIO PASS",1,161,"SAN GORGONIO PASS NO. 1 MAP NO. 161",1972-01-18T00:00:00.000Z," ",,Y," ",2424167.3203125,6282.67140135944
8140,O,"SAN GORGONIO PASS",10,546,"SAN GORGONIO PASS NO. 10 MAP NO. 546",1982-02-09T00:00:00.000Z," ",,N," ",6279974.91113281,12642.7438271635
8141,O,"SAN GORGONIO PASS",1,161,"SAN GORGONIO PASS NO. 1 MAP NO. 161",1972-01-18T00:00:00.000Z," ",,Y," ",3174165.63378906,7543.17041203434
8142,O,"SAN GORGONIO PASS",10,546,"SAN GORGONIO PASS NO. 10 MAP NO. 546",1982-02-09T00:00:00.000Z," ",,N," ",7096075.50585938,10624.6440596471
8143,O,"SAN GORGONIO PASS",10,546,"SAN GORGONIO PASS NO. 10 MAP NO. 546",1982-02-09T00:00:00.000Z," ",,Y," ",55916.21875,1018.11085033
8145,O,WINCHESTER,10,82,"WINCHESTER NO. 10 MAP NO. 82",1970-02-24T00:00:00.000Z," ",,Y," ",446061.98828125,3222.01338202844
8146,O,"SAN GORGONIO PASS",1,161,"SAN GORGONIO PASS NO. 1 MAP NO. 161",1972-01-18T00:00:00.000Z," ",,Y," ",1569472.86621094,4972.02200363886
8147,O,"SAN GORGONIO PASS",1,161,"SAN GORGONIO PASS NO. 1 MAP NO. 161",1972-01-18T00:00:00.000Z," ",,Y," ",1599797.11914062,5029.49730551764
8148,O,"SAN GORGONIO PASS",1,161,"SAN GORGONIO PASS NO. 1 MAP NO. 161",1972-01-18T00:00:00.000Z," ",,Y," ",219187.83203125,2284.53633176598
8149,O,LAKEVIEW,6,550,"LAKEVIEW NO. 6 MAP NO. 550",1982-06-22T00:00:00.000Z," ",,Y," ",3187684.10253906,7168.36607037579
8153,O,LAKEVIEW,6,550,"LAKEVIEW NO. 6 MAP NO. 550",1982-06-22T00:00:00.000Z," ",,Y," ",3118401.43652344,6955.04397684745
8158,O,WOODCREST,7,90,"WOODCREST NO. 7 MAP NO. 90",1970-02-24T00:00:00.000Z," ",,Y," ",417627.7421875,3188.09281885602
8160,O,WOODCREST,7,90,"WOODCREST NO. 7 MAP NO. 90",1970-02-24T00:00:00.000Z," ",,Y," ",558203.9453125,3787.7631081538
8161,O,WOODCREST,7,90,"WOODCREST NO. 7 MAP NO. 90",1970-02-24T00:00:00.000Z," ",,N," ",418919.14453125,2589.14246518462
